src/mir/builder/control_flow/plan/loop_break/facts/body_local_facts_shape_matchers/body_local_trim_matcher.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/body_local_facts_shape_matchers.rs
src/mir/builder/control_flow/plan/loop_break/facts/body_local_subset.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/core.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/core.rs	durable-production	production caller: src/runner/modes/common_util/vm_user_factory.rs +78 more
src/mir/builder/control_flow/plan/loop_break/facts/helpers_break_if.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/parse_integer.rs +6 more
src/mir/builder/control_flow/plan/loop_break/facts/helpers_common.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/trim_whitespace_helpers.rs +6 more
src/mir/builder/control_flow/plan/loop_break/facts/helpers_condition.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/helpers_realworld.rs +2 more
src/mir/builder/control_flow/plan/loop_break/facts/helpers_local.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/realworld.rs +3 more
src/mir/builder/control_flow/plan/loop_break/facts/helpers_loop.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/parse_integer.rs +4 more
src/mir/builder/control_flow/plan/loop_break/facts/helpers_realworld.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/realworld.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/mod.rs	durable-production	production caller: src/box_callable/provider_admission/aot_admission.rs +320 more
src/mir/builder/control_flow/plan/loop_break/facts/parse_integer.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/core.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/read_digits.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/core.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/realworld.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/core.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/step_before_break.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/core.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/trim_whitespace.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/core.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/trim_whitespace_helpers.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/trim_whitespace.rs +1 more
src/mir/builder/control_flow/plan/loop_break/facts/types.rs	durable-production	production caller: src/bid/mod.rs +146 more
src/mir/builder/control_flow/plan/loop_break/mod.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_break/facts/helpers_realworld.rs +17 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_accept.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_facts.rs +1 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_classify.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_item.rs +1 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_entry.rs	durable-production	production caller: src/mir/builder/control_flow/plan/facts/loop_builder.rs +1 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_facts.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_entry.rs +1 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_facts_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/loop_cond/break_continue_helpers.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_validator_prelude.rs +7 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_item.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_facts.rs +2 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_tree.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_item.rs +2 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_validator_cond.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_validator_prelude.rs +2 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_validator_else.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_item.rs +2 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_validator_exit.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_item.rs +3 more
src/mir/builder/control_flow/plan/loop_cond/break_continue_validator_prelude.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_classify.rs +3 more
src/mir/builder/control_flow/plan/loop_cond/mod.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts.rs +12 more
src/mir/builder/control_flow/plan/loop_cond/true_break_continue.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/loop_true.rs +6 more
src/mir/builder/control_flow/plan/loop_cond/true_break_continue_helpers.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/true_break_continue.rs +1 more
src/mir/builder/control_flow/plan/loop_cond_unified_helpers.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_cond/break_continue_item.rs +7 more
src/mir/builder/control_flow/plan/loop_final_values.rs	durable-production	production caller: src/mir/builder/control_flow/plan/mod.rs
src/mir/builder/control_flow/plan/loop_phi_materializer.rs	durable-production	production caller: src/mir/builder/control_flow/plan/mod.rs
src/mir/builder/control_flow/plan/loop_phi_materializer_test_support.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/loop_phi_materializer_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/loop_physical_edge_path.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_phi_materializer.rs +1 more
src/mir/builder/control_flow/plan/loop_physical_input.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_accum_physicalizer.rs +2 more
src/mir/builder/control_flow/plan/loop_recipe_producer_facade_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/loop_true_break_continue/README.md	durable-production	module README — owner documentation
src/mir/builder/control_flow/plan/loop_true_break_continue/mod.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/loop_cond.rs +4 more
src/mir/builder/control_flow/plan/loop_true_break_continue/recipe.rs	durable-production	production caller: src/mir/normal_callable_semantic_package/issuer.rs +63 more
src/mir/builder/control_flow/plan/lowerer/loop_completion.rs	durable-production	production caller: src/mir/builder/control_flow/plan/lowerer/mod.rs +1 more
src/mir/builder/control_flow/plan/lowerer/loop_lowering.rs	durable-production	production caller: src/mir/builder/control_flow/plan/lowerer/mod.rs
src/mir/builder/control_flow/plan/lowerer/loop_preparation.rs	durable-production	production caller: src/mir/builder/control_flow/plan/lowerer/loop_lowering.rs +1 more
src/mir/builder/control_flow/plan/lowerer/loop_validation.rs	durable-production	production caller: src/mir/builder/control_flow/plan/lowerer/block_effect_emission.rs +1 more
src/mir/builder/control_flow/plan/normalizer/cond_lowering_loop_header.rs	durable-production	production caller: src/mir/builder/control_flow/plan/parts/loop_/loop_v0.rs +4 more
src/mir/builder/control_flow/plan/normalizer/cond_lowering_loop_header_port.rs	durable-production	production caller: src/mir/builder/control_flow/plan/normalizer/cond_lowering_loop_header.rs +1 more
src/mir/builder/control_flow/plan/normalizer/cond_lowering_loop_header_port_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/normalizer/loop_body_lowering.rs	durable-production	production caller: src/mir/builder/control_flow/plan/normalizer/cond_lowering_prelude.rs +8 more
src/mir/builder/control_flow/plan/normalizer/loop_body_lowering_associated_input.rs	durable-production	production caller: src/mir/builder/control_flow/plan/normalizer/loop_body_lowering.rs +5 more
src/mir/builder/control_flow/plan/normalizer/loop_body_lowering_associated_input_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source.rs	durable-production	production caller: src/mir/builder/control_flow/plan/parts/mod.rs +4 more
src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source_driver_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source_items.rs	durable-production	production caller: src/mir/builder/control_flow/plan/parts/mod.rs +1 more
src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source_items_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source_lowering.rs	durable-production	production caller: src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source_testkit.rs +3 more
src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source_testkit.rs	durable-production	production caller: src/mir/builder/control_flow/plan/parts/associated_source.rs
src/mir/builder/control_flow/plan/parts/associated_source/callable_loop_source_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/control_flow/plan/parts/loop_/analysis.rs	durable-production	production caller: src/macro/macro_box_ny.rs +37 more
src/mir/builder/control_flow/plan/parts/loop_/body_block.rs	durable-production	production caller: src/mir/builder/control_flow/plan/parts/loop_/mod.rs
src/mir/builder/control_flow/plan/parts/loop_/debug.rs	durable-production	production caller: src/backend/mir_interpreter/method_router.rs +10 more
src/mir/builder/control_flow/plan/parts/loop_/final_values.rs	durable-production	production caller: src/mir/builder/control_flow/plan/mod.rs +1 more
src/mir/builder/control_flow/plan/parts/loop_/loop_v0.rs	durable-production	production caller: src/mir/builder/control_flow/plan/parts/loop_/mod.rs
src/mir/builder/control_flow/plan/parts/loop_/mod.rs	durable-production	production caller: src/runner/json_v0_bridge/lowering/stmts.rs +7 more
src/mir/builder/control_flow/plan/parts/loop_/vars.rs	durable-production	production caller: src/mir/builder/function_lowering_state.rs +14 more
src/mir/builder/control_flow/plan/recipe_tree/accum_const_loop_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/array_join_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/block.rs	durable-production	production caller: src/backend/mir_interpreter/exec/mod.rs +41 more
src/mir/builder/control_flow/plan/recipe_tree/bool_predicate_scan_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/char_map_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/common.rs	durable-production	production caller: src/parser/source_path.rs +123 more
