# fixture	expected	allow_rc	planner_tag	reason
# NOTE: keep minimal set for selfhost execution (grow 1 -> N, stop on freeze and record LOG in phase-29bq README).
# NOTE: selfhost subset may still pin legacy fixture keys or legacy selfhost test stems; keep the token stable until a dedicated retire phase.
# NOTE: current subset pin uses semantic fixture alias `if_phi_join_min.hako`; historical basename stays in the pin inventory.
# NOTE: `reason` is part of the live filter contract. Prefer semantic wording first; exact historical tokens belong in inventory/evidence lanes only.
apps/tests/phase29bq_selfhost_blocker_parse_program2_ws_or_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 ws OR chain
apps/tests/phase29bq_selfhost_blocker_parse_try_program_block_min.hako	[ab	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: try minimal (stmt-block braces)
apps/tests/phase29bq_selfhost_blocker_parse_program2_cond_and_min.hako	1	0	[joinir/planner_first rule=LoopTrueBreak]	selfhost subset parse: program2 cond AND minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_effect_if_min.hako	P	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 effect if minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_bool_or_mod_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 bool or + mod minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_fallthrough_join_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-fallthrough join minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_return_var_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_return_local_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_continue_if_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop continue-if minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-else-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_return_var_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-else-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_return_local_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-else-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_if_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-else-if return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_if_else_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 loop if-else-if-else return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_return_var_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_return_local_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_return_var_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_return_local_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_if_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else-if return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_if_else_return_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else-if-else return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_fallthrough_join_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-fallthrough join minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_var_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_local_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_else_return_blockexpr_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join else-return blockexpr minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_else_return_blockexpr_var_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join else-return blockexpr(var) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_else_return_local_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join else-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return blockexpr minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_local_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return blockexpr local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_local2_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return blockexpr local2 minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_var_blockexpr_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return var (from blockexpr) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_local_blockexpr_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return local (from blockexpr) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_blockexpr_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return blockexpr(blockexpr) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_var_min.hako	__EMPTY__	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset parse: program2 nested loop if-else fallthrough join return blockexpr(var) minimal
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_depth1_no_break_or_continue_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset scan_methods: nested loop depth1 no break/continue
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_depth1_no_break_or_continue_pure_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset scan_methods: nested loop depth1 pure (no calls)
apps/tests/phase29bq_selfhost_blocker_scan_methods_loop_min.hako	0	0	[joinir/planner_first rule=LoopSimpleWhile]	selfhost subset scan: FuncScannerBox._scan_methods outer loop
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_empty_then_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset scan_all_boxes: empty-then in loop body
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_program_stmt_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset scan_all_boxes: Program stmt in loop body
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_program_stmt_if_nested_program_min.hako	4	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset scan_all_boxes: Program stmt with If + nested Program in loop body
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_return_in_debug_guard_min.hako	3	0	[joinir/planner_first rule=LoopCondBreak]	selfhost subset scan_all_boxes: return in debug guard (nested if)
apps/tests/phase29bq_using_module_roots_min.hako	1	0	StepTree root for 'Main.equals/1'	selfhost subset: module_roots resolution minimal
apps/tests/phase29bq_using_module_roots_multi_min.hako	2	0	StepTree root for 'Main.equals/1'	selfhost subset: module_roots two using minimal
apps/tests/phase29bq_using_module_roots_priority_min.hako	2	0	StepTree root for 'Main.equals/1'	selfhost subset: module_roots priority ([modules] wins)
apps/tests/phase29bq_selfhost_blocker_extract_body_brace_return_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	promote: extract-body-brace-return
apps/tests/phase29bq_selfhost_blocker_find_matching_brace_return_continue_min.hako	OK	0	[joinir/planner_first rule=LoopCondBreak]	promote: find-matching-brace-return-continue
apps/tests/phase29bq_selfhost_blocker_generic_loop_print_min.hako	P	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_generic_loop_print
apps/tests/phase29bq_selfhost_blocker_localssa_block_insts_end_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_localssa_block_insts_end
apps/tests/phase29bq_selfhost_blocker_loop_cond_if_assign_min.hako	2	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_loop_cond_if_assign
apps/tests/phase29bq_selfhost_blocker_module_roots_loop_min.hako	3	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_module_roots_loop
apps/tests/phase29bq_selfhost_blocker_parse_map_min.hako	{"type":"Call","name":"map.of","args":[]}	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_map
apps/tests/phase29bq_selfhost_blocker_parse_program2_guard_prog_numeric_parse_loop_min.hako	5	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_program2_guard_prog_numeric_parse_loop
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_min.hako	2	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_program2_nested_loop
apps/tests/phase29bq_selfhost_blocker_parse_program2_prelude1_ws_loop_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_program2_prelude1_ws_loop
apps/tests/phase29bq_selfhost_blocker_parse_program2_prelude2_depth_ws_loop_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_program2_prelude2_depth_ws_loop
apps/tests/phase29bq_selfhost_blocker_parse_program2_ws_loopcount_continue_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_program2_ws_loopcount_continue
# NOTE: `reason` may include `promote: <semantic-selfhost-stem>` for Tier-2 sync; exact historical fixture token stays in `fixture` / inventory lanes.
apps/tests/phase29bq_selfhost_blocker_parse_stmt_skipws_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	promote: parse-stmt-skipws
apps/tests/phase29bq_selfhost_blocker_parse_string2_min.hako	{"type":"Str","value":"a"}	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_string2
apps/tests/phase29bq_selfhost_blocker_parse_term2_min.hako	1	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_term2
apps/tests/phase29bq_selfhost_blocker_parse_try_min.hako	2	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_try
apps/tests/phase29bq_selfhost_blocker_parse_using_min.hako	a.b	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_using
apps/tests/phase29bq_selfhost_blocker_peek_parse_min.hako	[]	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_peek_parse
apps/tests/phase29bq_selfhost_blocker_decode_escapes_if_idx12_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_decode_escapes_if_idx12
apps/tests/phase29bq_selfhost_blocker_decode_escapes_loop_min.hako	57005	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_decode_escapes_loop
apps/tests/phase29bq_selfhost_blocker_parse_loop_min.hako	{"type":"Loop","cond":"COND","body":[]}	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_loop
apps/tests/phase29bq_selfhost_blocker_parse_string2_real_min.hako	A	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_string2_real
apps/tests/phase29bq_selfhost_blocker_parse_string2_return_prelude_call_min.hako	MISS	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_string2_return_prelude_call
apps/tests/phase29bq_selfhost_blocker_parse_local_fini_min.hako	SEBAF0	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_local_fini
apps/tests/phase29bq_selfhost_blocker_parse_local_fini_no_init_min.hako	BA	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_local_fini_no_init
apps/tests/phase29bq_selfhost_blocker_parse_local_fini_nested_scope_min.hako	IAMO	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_blocker_parse_local_fini_nested_scope
apps/tests/phase29bq_selfhost_blocker_parser_stmt_equals_min.hako	__EMPTY__	1	StepTree root for 'ParserStmtBox.equals/1'	promote: selfhost_blocker_parser_stmt_equals
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_k_loop_no_exit_min.hako	6	0	[joinir/planner_first rule=LoopSimpleWhile] label=LoopSimpleWhile	promote: selfhost_blocker_phi_injector_collect_phi_vars_k_loop_no_exit
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_len_loop_min.hako	60	0	[joinir/planner_first rule=LoopSimpleWhile] label=LoopSimpleWhile	promote: selfhost_blocker_phi_injector_collect_phi_vars_len_loop
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_nested_loop_count_min.hako	3	0	[joinir/planner_first rule=LoopCondBreak] label=LoopExitIfBreakContinue	promote: selfhost_blocker_phi_injector_collect_phi_vars_nested_loop_count
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_var_step_len_loop_min.hako	10	0	[joinir/planner_first rule=LoopSimpleWhile] label=LoopSimpleWhile	promote: selfhost_blocker_phi_injector_collect_phi_vars_var_step_len_loop
apps/tests/phase29bq_selfhost_blocker_phi_missing_step_join_cursor_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak] label=LoopExitIfBreakContinue	promote: selfhost_blocker_phi_missing_step_join_cursor
apps/tests/phase29bq_selfhost_blocker_return_continue_hetero_min.hako	1	0	[flowbox/adopt box_kind=Loop features=return,continue via=shadow]	promote: selfhost_blocker_return_continue_hetero
apps/tests/phase29bq_selfhost_blocker_return_continue_hetero_nested_return_depth3_min.hako	1	0	[joinir/planner_first rule=LoopCondContinueWithReturn] label=LoopContinueWithReturn	promote: selfhost_blocker_return_continue_hetero_nested_return_depth3
apps/tests/phase29bq_selfhost_blocker_return_continue_hetero_simple.hako	-1	0	[joinir/planner_first rule=LoopCondContinueWithReturn] label=LoopContinueWithReturn	promote: selfhost_blocker_return_continue_hetero_simple
apps/tests/phase29bq_selfhost_blocker_rewriteknown_itoa_complex_step_min.hako	12	0	[joinir/planner_first rule=LoopSimpleWhile] label=LoopSimpleWhile	promote: selfhost_blocker_rewriteknown_itoa_complex_step
apps/tests/phase29bq_selfhost_blocker_rewriteknown_trim_loop_cond_and_methodcall_min.hako	ab	0	[joinir/planner_first rule=LoopSimpleWhile] label=LoopSimpleWhile	promote: selfhost_blocker_rewriteknown_trim_loop_cond_and_methodcall
apps/tests/phase29bq_selfhost_blocker_rewriteknown_try_apply_loop_true_tail_return_min.hako	X	0	[flowbox/adopt box_kind=Loop features=return,continue via=shadow]	promote: selfhost_blocker_rewriteknown_try_apply_loop_true_tail_return
apps/tests/phase29bq_selfhost_blocker_seek_array_end_return_if_min.hako	0	0	[joinir/planner_first rule=LoopCondReturnInBody] label=LoopReturnInBody	promote: selfhost_blocker_seek_array_end_return_if
apps/tests/phase29bq_selfhost_blocker_stageb_bundle_mod_if_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak] label=LoopExitIfBreakContinue	promote: selfhost_blocker_stageb_bundle_mod_if
apps/tests/phase29bq_selfhost_blocker_stageb_trace_if_no_else_min.hako	0	0	[joinir/planner_first rule=LoopCondBreak] label=LoopExitIfBreakContinue	promote: selfhost_blocker_stageb_trace_if_no_else
apps/tests/phase29bq_selfhost_blocker_scan_with_quote_min.hako	aX@0	0	[flowbox/adopt box_kind=Loop features=return via=shadow]	promote: selfhost_blocker_scan_with_quote
apps/tests/phase29bq_selfhost_blocker_scan_with_quote_loop_min.hako	aX@0	0	[flowbox/adopt box_kind=Loop features=return via=shadow]	promote: selfhost_blocker_scan_with_quote_loop
apps/tests/phase29bq_selfhost_blocker_scan_with_quote_loop_full_min.hako	aX@0	0	[flowbox/adopt box_kind=Loop features=return via=shadow]	promote: selfhost_blocker_scan_with_quote_loop_full
apps/tests/phase29bq_selfhost_blocker_usingcollector_loop_full_min.hako	[]	0	[flowbox/adopt box_kind=Loop features= via=shadow]	promote: selfhost_blocker_usingcollector_loop_full
apps/tests/phase29bq_selfhost_blocker_scan_methods_loop_block_min.hako	0	0	[flowbox/adopt box_kind=Loop features=nested_loop via=shadow]	promote: selfhost_blocker_scan_methods_loop_block
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_idx19_min.hako	OK	0	[flowbox/adopt box_kind=Loop features=continue,nested_loop via=shadow]	promote: selfhost_blocker_scan_methods_nested_loop_idx19
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_idx28_min.hako	OK	0	[flowbox/adopt box_kind=Loop features=continue,nested_loop via=shadow]	promote: selfhost_blocker_scan_methods_nested_loop_idx28
apps/tests/phase29bq_selfhost_blocker_scan_methods_program_block_min.hako	OK	0	[flowbox/adopt box_kind=Loop features=continue,nested_loop via=shadow]	promote: selfhost_blocker_scan_methods_program_block
apps/tests/phase29bq_selfhost_blocker_while_cap_min.hako	10	0	[joinir/planner_first rule=LoopSimpleWhile] label=LoopSimpleWhile	promote: selfhost_blocker_while_cap
apps/tests/phase29bq_selfhost_blocker_phi_collect_outer_loop_min.hako	6	0	[joinir/planner_first rule=LoopSimpleWhile] label=LoopSimpleWhile	promote: selfhost_blocker_phi_collect_outer_loop
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_cluster3_min.hako	0	0	[flowbox/adopt box_kind=Loop features=break,nested_loop via=shadow]	selfhost_scan_methods_nested_loop_cluster3_min	selfhost _scan_methods nested loop cluster3
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_depth1_methodcall_min.hako	0	0	[flowbox/adopt box_kind=Loop features=break,nested_loop via=shadow]	selfhost_scan_methods_nested_loop_depth1_methodcall_min	selfhost _scan_methods nested loop depth1 with method call
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_idx35_min.hako	OK	0	[flowbox/adopt box_kind=Loop features=break,nested_loop via=shadow]	selfhost_scan_methods_nested_loop_idx35_min	selfhost _scan_methods nested loop idx35 (rbrace scan)
apps/tests/phase29bq_selfhost_blocker_scan_methods_program_stmt_with_loop_methodcall_min.hako	2	0	[flowbox/adopt box_kind=Loop features=break,nested_loop via=shadow]	selfhost_scan_methods_program_stmt_with_loop_methodcall_min	selfhost _scan_methods Program stmt with nested methodcall loop
apps/tests/phase29bq_selfhost_blocker_scan_methods_program_stmt_with_loop_min.hako	0	0	[flowbox/adopt box_kind=Loop features=break,nested_loop via=shadow]	selfhost_scan_methods_program_stmt_with_loop_min	selfhost _scan_methods Program stmt with nested loop
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_state_machine_min.hako	2	0	[flowbox/adopt box_kind=Loop features=break,continue via=shadow]	promote: selfhost_blocker_scan_methods_nested_loop_state_machine
apps/tests/phase29bq_selfhost_blocker_scan_ident_min.hako	ab1@0	0	[flowbox/adopt box_kind=Loop features=break,continue via=shadow]	promote: selfhost_blocker_scan_ident
apps/tests/phase29bq_selfhost_blocker_phi_injector_collect_phi_vars_nested_loop_no_exit_var_step_min.hako	18	0	[flowbox/adopt box_kind=Loop features=nested_loop via=shadow]	promote: selfhost_blocker_phi_injector_collect_phi_vars_nested_loop_no_exit_var_step
apps/tests/phase29bq_selfhost_fini_only_min.hako	SBA	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_fini_only
apps/tests/phase29bq_selfhost_local_fini_slot_capture_min.hako	BSC	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_local_fini_slot_capture
apps/tests/phase29bq_selfhost_fini_cleanup_coexist_min.hako	111	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_fini_cleanup_coexist
apps/tests/phase29bq_selfhost_local_no_init_cleanup_min.hako	11	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_local_no_init_cleanup
apps/tests/phase29bq_selfhost_local_multibind_cleanup_min.hako	13	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_local_multibind_cleanup
apps/tests/phase29bq_selfhost_local_multibind_init_cleanup_min.hako	27	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_local_multibind_init_cleanup
apps/tests/phase29bq_selfhost_local_multibind_mixed_init_cleanup_min.hako	36	0	[joinir/planner_first rule=LoopCondBreak]	promote: selfhost_local_multibind_mixed_init_cleanup
